City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Lima,PE,2022-07-21 17:30:26,-12.0432,-77.0282,66.9,73,100,6.91
296,Vila Velha,BR,2022-07-21 17:30:37,-20.3297,-40.2925,80.55,79,40,11.5
297,Vila Franca Do Campo,PT,2022-07-21 17:30:38,37.7167,-25.4333,73.81,70,60,1.36
298,Letnyaya Stavka,RU,2022-07-21 17:30:39,45.4306,43.4472,72.3,54,39,8.99
299,Komsomolskiy,UZ,2022-07-21 17:30:39,40.4272,71.7189,86.72,32,0,6.91
300,Namikupa,TZ,2022-07-21 17:30:40,-10.8333,39.6,64.15,92,33,3.06
301,Vodstroy,RU,2022-07-21 17:30:40,48.8416,44.5579,68.29,49,0,6.71
302,Kotelnikovo,RU,2022-07-21 17:30:41,47.6317,43.1461,71.44,38,28,3.15
303,Miri,MY,2022-07-21 17:30:42,4.4148,114.0089,78.94,94,40,1.14
304,Sibolga,ID,2022-07-21 17:30:42,1.7427,98.7792,76.69,86,44,3.51
305,Turbo,CO,2022-07-21 17:30:43,8.0937,-76.7269,84.33,80,100,8.28
306,Miguel Auza,MX,2022-07-21 17:30:43,24.2933,-103.4503,85.21,24,4,4.72
307,Cockburn Town,TC,2022-07-21 17:30:44,21.4612,-71.1419,87.76,62,40,13.8
308,Deputatskiy,RU,2022-07-21 17:31:44,69.3,139.9,39.0,89,4,4.29
309,Lavrentiya,RU,2022-07-21 17:31:45,65.5833,-171.0,39.36,86,100,22.88
310,Arlit,NE,2022-07-21 17:31:46,18.7369,7.3853,103.23,10,2,11.36
311,Saint Anthony,US,2022-07-21 17:30:40,45.0205,-93.218,83.88,40,0,20.71
312,Clyde River,CA,2022-07-21 17:31:46,70.4692,-68.5914,41.23,93,100,13.8
313,Namatanai,PG,2022-07-21 17:31:47,-3.6667,152.4333,78.6,82,38,6.42
314,Kirakira,SB,2022-07-21 17:31:47,-10.4544,161.9205,79.14,85,50,4.09
315,Sarangani,PH,2022-07-21 17:31:48,5.4033,125.4636,82.69,73,61,2.71
316,Nuuk,GL,2022-07-21 17:31:48,64.1835,-51.7216,59.61,67,40,21.85
317,Hami,CN,2022-07-21 17:31:49,42.8,93.45,76.44,23,1,0.92
318,Kutum,SD,2022-07-21 17:31:50,14.2,24.6667,73.29,65,92,13.47
319,Chadiza,ZM,2022-07-21 17:31:50,-14.0678,32.4392,67.39,47,89,6.42
320,Khatanga,RU,2022-07-21 17:31:51,71.9667,102.5,52.56,63,100,8.88
321,Sola,VU,2022-07-21 17:31:51,-13.8833,167.55,80.37,80,14,18.66
322,Port-Cartier,CA,2022-07-21 17:31:52,50.0334,-66.8654,73.62,63,98,9.37
323,Ujiie,JP,2022-07-21 17:31:53,36.6833,139.9667,72.79,97,100,1.48
324,Wuchang,CN,2022-07-21 17:31:53,44.9143,127.15,65.44,87,81,2.15
325,Delano,US,2022-07-21 17:31:54,35.7688,-119.247,93.33,20,0,0.0
326,Arona,ES,2022-07-21 17:31:54,28.0996,-16.681,81.12,46,0,24.16
327,Kraskino,RU,2022-07-21 17:31:55,42.7114,130.7794,66.42,98,99,1.23
328,Denpasar,ID,2022-07-21 17:30:28,-8.65,115.2167,78.46,83,40,12.66
329,Camacha,PT,2022-07-21 17:31:55,33.0833,-16.3333,69.22,68,75,16.11
330,Havre-Saint-Pierre,CA,2022-07-21 17:31:56,50.2334,-63.5986,73.76,49,40,10.36
331,Necochea,AR,2022-07-21 17:31:56,-38.5473,-58.7368,51.8,37,80,9.42
332,Aksu,CN,2022-07-21 17:31:57,41.1231,80.2644,82.51,23,0,6.87
333,Carutapera,BR,2022-07-21 17:31:57,-1.195,-46.02,82.54,73,48,7.07
334,Iralaya,HN,2022-07-21 17:31:57,15.0,-83.2333,83.73,73,12,9.64
335,Velsk,RU,2022-07-21 17:31:58,61.0701,42.0983,66.42,67,92,3.11
336,Penarroya-Pueblonuevo,ES,2022-07-21 17:31:58,38.3,-5.2667,101.44,12,15,8.1
337,Abha,SA,2022-07-21 17:31:59,18.2164,42.5053,69.62,73,40,4.61
338,Toora-Khem,RU,2022-07-21 17:32:00,52.4675,96.11,56.21,49,100,1.34
339,Bitung,ID,2022-07-21 17:32:00,1.4451,125.1824,76.05,87,73,8.66
340,Rurrenabaque,BO,2022-07-21 17:32:01,-14.4413,-67.5278,89.49,62,20,0.0
341,Bandarbeyla,SO,2022-07-21 17:32:02,9.4942,50.8122,76.01,81,95,30.49
342,Meadow Lake,US,2022-07-21 17:32:02,34.8014,-106.5436,90.21,35,37,6.8
343,Vrangel,RU,2022-07-21 17:32:03,42.7297,133.0839,63.81,96,94,7.07
344,Laguna,US,2022-07-21 17:32:04,38.421,-121.4238,90.97,50,0,6.91
345,Doha,QA,2022-07-21 17:27:49,25.2867,51.5333,94.98,75,0,12.66
346,Port-Gentil,GA,2022-07-21 17:32:05,-0.7193,8.7815,76.96,83,40,11.5
347,Alyangula,AU,2022-07-21 17:32:05,-13.8483,136.4192,66.0,68,47,10.04
348,Northwich,GB,2022-07-21 17:32:06,53.2614,-2.5123,67.86,73,75,3.0
349,Polunochnoye,RU,2022-07-21 17:32:06,60.8697,60.4153,56.19,72,81,3.69
350,Cap Malheureux,MU,2022-07-21 17:32:07,-19.9842,57.6142,68.47,73,67,7.0
351,La Ronge,CA,2022-07-21 17:32:08,55.1001,-105.2842,62.85,59,75,19.57
352,Chicama,PE,2022-07-21 17:32:08,-7.8447,-79.1469,59.54,59,62,9.6
353,Rovaniemi,FI,2022-07-21 17:32:09,66.5,25.7167,69.21,64,0,9.22
354,Port Lincoln,AU,2022-07-21 17:32:09,-34.7333,135.8667,54.64,68,100,17.63
355,Lydenburg,ZA,2022-07-21 17:32:10,-25.0978,30.4597,56.39,75,93,2.17
356,Baykit,RU,2022-07-21 17:33:11,61.67,96.37,59.83,74,86,3.44
357,Noyabrsk,RU,2022-07-21 17:33:11,63.1994,75.4507,48.4,80,86,11.99
358,Manta,EC,2022-07-21 17:33:12,-0.95,-80.7333,76.78,73,75,11.5
359,Eugene,US,2022-07-21 17:31:40,44.0521,-123.0867,69.4,82,100,9.22
360,Ostrovnoy,RU,2022-07-21 17:33:13,68.0531,39.5131,54.77,84,63,5.86
361,Nioaque,BR,2022-07-21 17:33:13,-21.1353,-55.83,94.17,18,11,10.02
362,Marsa Matruh,EG,2022-07-21 17:33:14,31.3525,27.2453,79.0,69,0,11.5
363,Port Elizabeth,ZA,2022-07-21 17:31:48,-33.918,25.5701,52.32,89,0,2.3
364,Asyut,EG,2022-07-21 17:33:15,27.181,31.1837,91.58,14,0,9.93
365,Palestine,PS,2022-07-21 17:31:19,31.9216,35.2033,74.35,82,1,11.01
366,Bulgan,MN,2022-07-21 17:33:16,48.8125,103.5347,50.0,97,100,4.54
367,Xining,CN,2022-07-21 17:33:17,36.6167,101.7667,47.86,89,57,2.33
368,Novyy Urengoy,RU,2022-07-21 17:33:18,66.0833,76.6333,45.01,81,100,7.87
369,Dunedin,NZ,2022-07-21 17:32:38,-45.8742,170.5036,46.8,81,97,4.0
370,Morondava,MG,2022-07-21 17:33:19,-20.2833,44.2833,72.54,76,7,11.54
371,Svetlogorsk,BY,2022-07-21 17:33:20,52.6333,29.7333,65.05,82,19,8.23
372,Oussouye,SN,2022-07-21 17:33:21,12.485,-16.5469,86.18,83,98,5.32
373,Berlevag,NO,2022-07-21 17:33:21,70.8578,29.0864,64.2,88,100,4.61
374,Coquimbo,CL,2022-07-21 17:33:22,-29.9533,-71.3436,56.93,76,75,2.3
375,Anamur,TR,2022-07-21 17:33:23,36.0751,32.8369,83.17,46,0,10.51
376,Shwebo,MM,2022-07-21 17:33:24,22.5667,95.7,80.91,84,100,3.96
377,Hithadhoo,MV,2022-07-21 17:33:24,-0.6,73.0833,81.19,72,100,4.99
378,Pravda,RU,2022-07-21 17:33:25,46.9396,142.009,58.15,88,96,3.78
379,Kirkwood,US,2022-07-21 17:33:26,38.5834,-90.4068,95.52,49,20,5.75
380,Okhotsk,RU,2022-07-21 17:33:26,59.3833,143.3,52.88,93,88,2.57
381,Bahar,IR,2022-07-21 17:33:27,34.9072,48.4414,80.76,16,0,6.91
382,Aksha,RU,2022-07-21 17:33:28,50.2814,113.2867,60.94,91,84,2.15
383,Narsaq,GL,2022-07-21 17:33:29,60.9167,-46.05,66.42,72,9,7.54
384,Kolyvan,RU,2022-07-21 17:33:29,55.3053,82.7391,62.22,97,62,7.83
385,Grindavik,IS,2022-07-21 17:33:30,63.8424,-22.4338,57.15,87,75,9.22
386,Poum,NC,2022-07-21 17:33:31,-20.2333,164.0167,76.17,88,5,23.58
387,San Andres,CO,2022-07-21 17:29:14,12.5847,-81.7006,86.02,74,40,12.66
388,Cherskiy,RU,2022-07-21 17:33:32,68.75,161.3,36.34,84,23,10.92
389,Akureyri,IS,2022-07-21 17:33:32,65.6835,-18.0878,53.53,71,75,14.97
390,Shizuishan,CN,2022-07-21 17:33:33,39.2333,106.7694,63.95,68,100,0.49
391,Sechura,PE,2022-07-21 17:33:33,-5.5569,-80.8222,72.25,57,50,12.68
392,Auki,SB,2022-07-21 17:33:34,-8.7676,160.7034,76.77,89,89,3.06
393,Champerico,GT,2022-07-21 17:33:35,14.3,-91.9167,91.94,71,100,4.65
394,Lazaro Cardenas,MX,2022-07-21 17:29:07,17.9583,-102.2,88.05,64,83,6.55
395,Atar,MR,2022-07-21 17:33:36,20.5169,-13.0499,103.86,21,39,14.67
396,Churapcha,RU,2022-07-21 17:34:37,62.0025,132.4325,63.72,77,0,4.99
397,Koumac,NC,2022-07-21 17:34:37,-20.5667,164.2833,74.03,86,6,7.11
398,Buenaventura,CO,2022-07-21 17:34:38,3.8801,-77.0312,78.46,90,100,6.17
399,Inta,RU,2022-07-21 17:34:38,66.0317,60.1659,52.5,58,69,8.99
400,College,US,2022-07-21 17:34:39,64.8569,-147.8028,59.58,68,75,5.75
401,Kasane,BW,2022-07-21 17:34:39,-17.8167,25.15,66.6,46,75,4.59
402,Nyurba,RU,2022-07-21 17:34:40,63.2842,118.3319,54.36,96,99,4.29
403,Gaur,NP,2022-07-21 17:34:41,26.7667,85.2667,82.89,78,99,9.51
404,Palmer,US,2022-07-21 17:31:57,42.1584,-72.3287,93.58,56,74,7.0
405,Presidencia Roque Saenz Pena,AR,2022-07-21 17:34:42,-26.7852,-60.4388,86.99,27,100,9.71
406,High Prairie,CA,2022-07-21 17:34:42,55.4334,-116.4858,70.27,42,98,13.02
407,Tilichiki,RU,2022-07-21 17:34:43,60.4667,166.1,49.59,68,0,6.44
408,Boende,CD,2022-07-21 17:34:44,-0.2167,20.8667,74.23,91,93,1.99
409,Pokhara,NP,2022-07-21 17:34:44,28.2333,83.9833,72.73,85,99,3.36
410,Dauphin,CA,2022-07-21 17:34:45,51.1494,-100.0502,75.34,50,0,20.71
411,Palana,RU,2022-07-21 17:34:45,59.1167,159.9667,49.48,82,14,7.94
412,Novobirilyussy,RU,2022-07-21 17:34:46,56.9514,90.6661,56.61,97,100,5.3
413,Gwadar,PK,2022-07-21 17:34:46,25.1216,62.3254,82.96,81,87,9.93
414,Prainha,BR,2022-07-21 17:34:47,-1.8,-53.48,88.25,52,62,5.44
415,Camabatela,AO,2022-07-21 17:34:47,-8.1881,15.375,74.77,37,90,1.74
416,Rio Branco,BR,2022-07-21 17:33:08,-9.9747,-67.81,92.01,38,20,2.3
417,Quarai,BR,2022-07-21 17:34:48,-30.3875,-56.4514,70.02,84,100,1.25
418,Bowling Green,US,2022-07-21 17:34:48,36.9903,-86.4436,90.14,51,0,5.75
419,Karratha,AU,2022-07-21 17:34:49,-20.7377,116.8463,70.34,83,0,7.27
420,Chapais,CA,2022-07-21 17:32:46,49.7834,-74.8492,71.38,86,65,14.99
421,Vagur,FO,2022-07-21 17:34:50,61.4732,-6.8119,50.25,82,8,2.66
422,Kodiak,US,2022-07-21 17:34:50,57.79,-152.4072,53.11,94,75,3.44
423,Vardo,NO,2022-07-21 17:34:51,70.3705,31.1107,57.18,94,0,6.91
424,Anloga,GH,2022-07-21 17:34:51,5.7947,0.8973,75.94,77,59,16.17
425,Namanga,KE,2022-07-21 17:34:52,-2.5433,36.7905,65.57,60,78,8.28
426,Salvador,BR,2022-07-21 17:30:13,-12.9711,-38.5108,78.76,75,34,14.41
427,Belyy Yar,RU,2022-07-21 17:34:53,53.6039,91.3903,64.29,68,0,6.71
428,Maua,BR,2022-07-21 17:32:41,-23.6678,-46.4614,77.45,36,0,3.94
429,Puerto Escondido,MX,2022-07-21 17:34:54,15.85,-97.0667,86.83,66,40,8.05
430,Codrington,AU,2022-07-21 17:34:55,-38.2667,141.9667,47.41,86,19,13.0
431,Maningrida,AU,2022-07-21 17:34:55,-12.0667,134.2667,56.98,82,57,9.75
432,Kintampo,GH,2022-07-21 17:34:56,8.0563,-1.7306,78.01,71,55,3.4
433,Tuljapur,IN,2022-07-21 17:34:56,18.0,76.0833,75.87,80,100,12.15
434,Atyrau,KZ,2022-07-21 17:35:57,47.1167,51.8833,78.82,61,40,4.47
435,Liwale,TZ,2022-07-21 17:35:57,-9.7667,37.9333,68.86,50,53,3.02
436,Maamba,ZM,2022-07-21 17:35:58,-17.3667,27.15,65.71,49,72,3.47
437,Bad Kissingen,DE,2022-07-21 17:35:58,50.2,10.0833,77.76,51,51,6.6
438,Merauke,ID,2022-07-21 17:35:59,-8.4667,140.3333,74.88,89,23,8.32
439,La Rioja,ES,2022-07-21 17:36:00,42.25,-2.5,89.38,31,4,11.1
440,Kinchil,MX,2022-07-21 17:36:00,20.9167,-89.95,95.05,30,1,5.1
441,Matara,LK,2022-07-21 17:36:01,5.9485,80.5353,78.26,86,84,15.17
442,Pipili,IN,2022-07-21 17:36:01,20.1167,85.8333,82.74,94,75,0.0
443,Antalaha,MG,2022-07-21 17:36:02,-14.9003,50.2788,66.88,89,63,8.43
444,Vallenar,CL,2022-07-21 17:33:02,-28.5708,-70.7581,64.42,62,21,2.86
445,Fort Morgan,US,2022-07-21 17:36:02,40.2503,-103.8,92.62,39,0,6.91
446,Dobson,US,2022-07-21 17:36:03,36.3957,-80.7226,86.43,66,0,6.91
447,Cabinda,AO,2022-07-21 17:36:04,-5.55,12.2,75.34,78,20,8.05
448,Cabadiangan,PH,2022-07-21 17:36:04,9.7531,122.4739,77.97,85,100,3.96
449,Isangel,VU,2022-07-21 17:36:05,-19.55,169.2667,76.51,85,17,12.5
450,Dali,CN,2022-07-21 17:36:05,25.7,100.1833,63.27,88,99,2.46
451,Yarkovo,RU,2022-07-21 17:36:06,57.4028,67.0786,57.78,96,100,5.39
452,Nizhniy Chir,RU,2022-07-21 17:36:07,48.3597,43.0865,70.29,45,19,8.32
453,Ilhabela,BR,2022-07-21 17:36:07,-23.7781,-45.3581,73.26,75,2,5.57
454,Kanye,BW,2022-07-21 17:36:08,-24.9667,25.3327,56.41,47,72,4.27
455,Sorong,ID,2022-07-21 17:36:09,-0.8833,131.25,78.06,88,77,9.35
456,Sterling,US,2022-07-21 17:36:09,39.0062,-77.4286,93.34,63,75,8.05
457,Malinyi,TZ,2022-07-21 17:36:10,-8.9333,36.1333,71.35,65,70,0.94
458,Chokurdakh,RU,2022-07-21 17:36:11,70.6333,147.9167,39.56,52,86,7.2
459,Naifaru,MV,2022-07-21 17:36:11,5.4444,73.3657,81.66,79,100,18.7
460,Ulladulla,AU,2022-07-21 17:36:12,-35.35,150.4667,54.0,83,92,6.69
461,Dejen,ET,2022-07-21 17:36:12,10.1667,38.1333,55.44,85,61,2.77
462,Tocopilla,CL,2022-07-21 17:33:04,-22.092,-70.1979,64.6,73,99,6.96
463,Port Macquarie,AU,2022-07-21 17:36:13,-31.4333,152.9167,58.89,88,75,9.22
464,Kendari,ID,2022-07-21 17:36:14,-3.945,122.4989,75.11,94,66,1.74
465,Linxia,CN,2022-07-21 17:36:14,35.6003,103.2064,50.7,94,97,2.1
466,Nago,JP,2022-07-21 17:36:15,26.5881,127.9761,83.32,88,40,10.92
467,Seminole,US,2022-07-21 17:32:29,27.8398,-82.7912,95.04,64,40,5.01
468,Grajau,BR,2022-07-21 17:36:15,-5.8194,-46.1386,95.59,22,29,5.23
469,Big Rapids,US,2022-07-21 17:36:16,43.6981,-85.4837,88.09,34,0,19.57
470,Den Helder,NL,2022-07-21 17:36:17,52.9599,4.7593,62.98,85,100,10.36
471,Fatehgarh Churian,IN,2022-07-21 17:36:17,31.8621,74.9553,80.46,86,76,5.12
472,Kyshtovka,RU,2022-07-21 17:36:18,56.555,76.6271,56.97,97,97,5.03
473,Yenagoa,NG,2022-07-21 17:36:19,4.9247,6.2642,76.46,81,99,7.67
474,Enid,US,2022-07-21 17:35:39,36.3956,-97.8784,100.08,35,100,11.5
475,Nouadhibou,MR,2022-07-21 17:36:19,20.931,-17.0347,76.98,78,15,14.97
476,Pont-A-Mousson,FR,2022-07-21 17:36:20,48.9079,6.0589,82.78,55,0,11.5
477,Manzanillo,CU,2022-07-21 17:36:21,20.3433,-77.1167,89.02,56,12,5.41
478,Yambio,SS,2022-07-21 17:36:21,4.5721,28.3955,67.93,98,96,2.51
479,Isiro,CD,2022-07-21 17:36:22,2.7739,27.616,68.18,98,86,2.26
480,Kapuskasing,CA,2022-07-21 17:37:22,49.4169,-82.4331,60.89,100,100,14.97
481,Sabha,LY,2022-07-21 17:37:23,27.0377,14.4283,89.82,15,0,9.86
482,Tomatlan,MX,2022-07-21 17:37:24,19.9333,-105.25,92.43,59,22,5.95
483,Angahuan,MX,2022-07-21 17:37:24,19.55,-102.1833,61.39,45,6,0.51
484,Vanimo,PG,2022-07-21 17:37:24,-2.6741,141.3028,77.58,87,100,3.09
485,Verkhovazhye,RU,2022-07-21 17:37:25,60.7472,42.0465,66.15,70,92,3.38
486,Severo-Kurilsk,RU,2022-07-21 17:37:25,50.6789,156.125,52.77,97,100,24.92
487,Samarai,PG,2022-07-21 17:37:26,-10.6167,150.6667,79.02,82,3,7.52
488,Yuxia,CN,2022-07-21 17:37:27,34.0615,108.6291,75.81,90,98,8.75
489,Antsohihy,MG,2022-07-21 17:37:27,-14.8796,47.9875,70.63,59,2,10.85
490,Campos,BR,2022-07-21 17:37:28,-21.75,-41.3,78.85,65,40,13.8
491,Rafraf,TN,2022-07-21 17:37:28,37.1904,10.1837,89.91,67,0,11.05
492,Maumere,ID,2022-07-21 17:32:44,-8.6199,122.2111,77.9,82,74,8.23
493,Chimoio,MZ,2022-07-21 17:37:29,-19.1164,33.4833,66.06,82,40,9.22
494,Bodinayakkanur,IN,2022-07-21 17:37:30,10.0167,77.35,76.96,87,96,4.65
495,Kabanjahe,ID,2022-07-21 17:37:30,3.1001,98.4908,62.62,94,84,1.36
496,Faratsiho,MG,2022-07-21 17:37:31,-19.4,46.95,43.7,89,9,5.75
497,Kieta,PG,2022-07-21 17:37:31,-6.2167,155.6333,78.3,79,73,1.63
498,Husavik,IS,2022-07-21 17:37:32,66.0449,-17.3389,50.14,80,79,5.86
499,Baglung,NP,2022-07-21 17:37:33,28.2719,83.5898,71.24,91,99,2.53
500,High Level,CA,2022-07-21 17:35:42,58.5169,-117.136,60.91,82,100,3.44
501,Qandala,SO,2022-07-21 17:37:33,11.472,49.8728,88.84,53,36,2.01
502,Tibu,CO,2022-07-21 17:37:34,8.639,-72.7358,96.01,40,42,4.05
503,Rio Grande,BR,2022-07-21 17:37:35,-32.035,-52.0986,69.91,96,100,2.37
504,Along,IN,2022-07-21 17:37:35,28.1667,94.7667,74.68,98,100,1.9
505,Fomboni,KM,2022-07-21 17:37:36,-12.28,43.7425,75.83,69,0,1.45
506,Aklavik,CA,2022-07-21 17:37:36,68.2191,-135.0107,57.2,88,75,4.61
507,Coahuayana,MX,2022-07-21 17:37:37,18.7333,-103.6833,92.07,57,53,5.35
508,Tchibanga,GA,2022-07-21 17:37:37,-2.85,11.0333,73.04,72,64,6.71
509,Mehamn,NO,2022-07-21 17:37:38,71.0357,27.8492,60.75,88,75,0.0
510,Gannan,CN,2022-07-21 17:37:39,47.9147,123.5031,70.18,78,15,2.59
511,Hovd,MN,2022-07-21 17:37:39,48.0056,91.6419,63.72,45,74,2.46
512,North Bend,US,2022-07-21 17:37:40,43.4065,-124.2243,63.16,88,100,8.05
513,Poronaysk,RU,2022-07-21 17:37:40,49.2167,143.1167,56.89,89,100,5.84
514,Hue,VN,2022-07-21 17:37:41,16.4667,107.6,78.91,94,75,3.44
515,Nortelandia,BR,2022-07-21 17:37:41,-14.4547,-56.8028,96.67,18,3,7.14
516,Moen,NO,2022-07-21 17:37:42,69.1304,18.6123,58.86,82,75,0.0
517,Qostanay,KZ,2022-07-21 17:37:43,53.1667,63.5833,64.69,52,0,6.71
518,Pacifica,US,2022-07-21 17:36:13,37.6138,-122.4869,74.68,90,20,11.99
519,Plouzane,FR,2022-07-21 17:37:44,48.3833,-4.6167,69.85,54,20,13.8
520,Rayadrug,IN,2022-07-21 17:37:44,14.7,76.8667,78.93,72,98,15.32
521,Ndele,CF,2022-07-21 17:37:45,8.4109,20.6473,72.09,94,94,2.66
522,Maniitsoq,GL,2022-07-21 17:37:45,65.4167,-52.9,45.55,91,100,12.68
523,Ust-Nera,RU,2022-07-21 17:37:46,64.5667,143.2,52.39,85,26,6.31
524,Hualmay,PE,2022-07-21 17:38:47,-11.0964,-77.6139,66.43,71,55,9.86
525,Aljezur,PT,2022-07-21 17:38:47,37.3191,-8.8033,73.63,68,62,12.68
526,Hatillo,PR,2022-07-21 17:38:47,18.4863,-66.8254,86.4,89,71,4.0
527,Chumikan,RU,2022-07-21 17:38:48,54.7183,135.315,52.14,100,100,2.3
528,Hofn,IS,2022-07-21 17:38:48,64.2539,-15.2082,55.42,76,75,5.75
529,Marsh Harbour,BS,2022-07-21 17:35:32,26.5412,-77.0636,83.12,71,10,11.5
530,Vila,PT,2022-07-21 17:38:49,42.0304,-8.1588,80.71,44,0,6.53
531,Flinders,AU,2022-07-21 17:38:50,-34.5833,150.8552,59.38,78,100,4.0
532,Ukiah,US,2022-07-21 17:34:36,39.1502,-123.2078,95.43,33,0,4.61
533,Middlebury,US,2022-07-21 17:38:50,44.0153,-73.1673,90.91,61,75,10.36
534,Nalut,LY,2022-07-21 17:38:51,31.8685,10.9812,86.58,20,0,19.91
535,Myitkyina,MM,2022-07-21 17:38:51,25.3833,97.4,77.14,93,98,1.7
536,Neyshabur,IR,2022-07-21 17:38:52,36.2133,58.7958,85.6,12,0,5.55
537,Duku,NG,2022-07-21 17:38:52,11.2361,4.9073,78.73,79,71,1.79
538,Bilma,NE,2022-07-21 17:38:53,18.6853,12.9164,96.33,26,62,12.26
539,Villa Bruzual,VE,2022-07-21 17:38:54,9.3328,-69.1208,84.49,71,27,5.75
540,Ahuimanu,US,2022-07-21 17:38:54,21.4447,-157.8378,75.85,87,100,9.22
541,Bandrele,YT,2022-07-21 17:38:55,-12.9067,45.1914,73.15,78,100,6.91
542,West Wendover,US,2022-07-21 17:38:55,40.7391,-114.0733,87.01,27,0,8.05
543,Xudat,AZ,2022-07-21 17:38:56,41.631,48.681,73.24,81,5,12.1
544,Otane,NZ,2022-07-21 17:38:57,-39.8833,176.6333,46.0,65,100,12.71
545,Bambanglipuro,ID,2022-07-21 17:38:57,-7.95,110.2833,75.36,82,65,9.44
546,Taitung,TW,2022-07-21 17:38:58,22.7599,121.1446,81.9,77,8,3.94
547,Krasnoarmeysk,RU,2022-07-21 17:38:58,51.0239,45.6969,60.26,70,31,6.98
548,Tosya,TR,2022-07-21 17:38:59,41.0155,34.0401,63.54,65,1,4.79
549,Yamada,JP,2022-07-21 17:38:59,39.4667,141.95,68.76,92,51,2.51
550,Cayenne,GF,2022-07-21 17:39:00,4.9333,-52.3333,87.84,8,75,10.36
